root_path	receiver	impl_kind	trait_path	item_kind	item_name	source_file	source_line	cfg	attrs	signature
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	inherent		associated_function	new_bounded	src/int/api/precision.rs	155	[]	"[{""must_use"":{""reason"":null}}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":true,""is_unsafe"":false},""sig"":{""inputs"":[[""bits"",{""primitive"":""usize""}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":{""angle_bracketed"":{""args"":[{""type"":{""generic"":""Self""}}],""constraints"":[]}},""path"":""core::option::Option""}}}}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::clone::Clone	method	clone	src/int/api/precision.rs	139	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""mp_anafis::AmbientPrecision""}}}}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::clone::Clone	trait_impl	Clone	src/int/api/precision.rs	139	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""clone_from""]}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::cmp::Eq	trait_impl	Eq	src/int/api/precision.rs	139	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""assert_fields_are_eq"",""assert_receiver_is_total_eq""]}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::cmp::PartialEq	method	eq	src/int/api/precision.rs	139	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""other"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""resolved_path"":{""args"":null,""path"":""mp_anafis::AmbientPrecision""}}}}]],""is_c_variadic"":false,""output"":{""primitive"":""bool""}}}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::cmp::PartialEq	trait_impl	PartialEq	src/int/api/precision.rs	139	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""ne""]}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::fmt::Debug	method	fmt	src/int/api/precision.rs	139	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""f"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""resolved_path"":{""args"":{""angle_bracketed"":{""args"":[{""lifetime"":""'_""}],""constraints"":[]}},""path"":""core::fmt::Formatter""}}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""core::fmt::Result""}}}}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::fmt::Debug	trait_impl	Debug	src/int/api/precision.rs	139	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::hash::Hash	method	hash	src/int/api/precision.rs	139	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[{""kind"":{""type"":{""bounds"":[{""trait_bound"":{""generic_params"":[],""modifier"":""none"",""trait"":{""args"":null,""path"":""core::hash::Hasher""}}}],""default"":null,""is_synthetic"":false}},""name"":""__H""}],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""state"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""generic"":""__H""}}}]],""is_c_variadic"":false,""output"":null}}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::hash::Hash	trait_impl	Hash	src/int/api/precision.rs	139	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""hash_slice""]}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::marker::Copy	trait_impl	Copy	src/int/api/precision.rs	139	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	trait	core::marker::StructuralPartialEq	trait_impl	StructuralPartialEq	src/int/api/precision.rs	139	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	type		enum	AmbientPrecision	src/int/api/precision.rs	141	[]	"[""non_exhaustive""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""has_stripped_variants"":false}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	type		variant	Bounded	src/int/api/precision.rs	147	[]	[]	"{""discriminant"":null,""shape"":{""tuple"":[{""resolved_path"":{""args"":null,""path"":""mp_anafis::BoundedPrecision""}}]}}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	type		variant	Unlimited	src/int/api/precision.rs	145	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::AmbientPrecision	mp_anafis::AmbientPrecision	type		variant	Unset	src/int/api/precision.rs	143	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::AmbientPrecision;mp_anafis::Precision	mp_anafis::Precision	trait	core::convert::From<mp_anafis::AmbientPrecision>	associated_function	from	src/int/api/precision.rs	130	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""ambient"",{""resolved_path"":{""args"":null,""path"":""mp_anafis::AmbientPrecision""}}]],""is_c_variadic"":false,""output"":{""generic"":""Self""}}}"
mp_anafis::AmbientPrecision;mp_anafis::Precision	mp_anafis::Precision	trait	core::convert::From<mp_anafis::AmbientPrecision>	trait_impl	From	src/int/api/precision.rs	129	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	inherent		associated_function	new	src/int/api/precision.rs	32	[]	"[{""must_use"":{""reason"":null}}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":true,""is_unsafe"":false},""sig"":{""inputs"":[[""bits"",{""primitive"":""usize""}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":{""angle_bracketed"":{""args"":[{""type"":{""generic"":""Self""}}],""constraints"":[]}},""path"":""core::option::Option""}}}}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	inherent		method	get	src/int/api/precision.rs	45	[]	"[{""must_use"":{""reason"":null}}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":true,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""generic"":""Self""}]],""is_c_variadic"":false,""output"":{""primitive"":""usize""}}}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::clone::Clone	method	clone	src/int/api/precision.rs	23	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""mp_anafis::BoundedPrecision""}}}}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::clone::Clone	trait_impl	Clone	src/int/api/precision.rs	23	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""clone_from""]}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::cmp::Eq	trait_impl	Eq	src/int/api/precision.rs	23	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""assert_fields_are_eq"",""assert_receiver_is_total_eq""]}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::cmp::PartialEq	method	eq	src/int/api/precision.rs	23	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""other"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""resolved_path"":{""args"":null,""path"":""mp_anafis::BoundedPrecision""}}}}]],""is_c_variadic"":false,""output"":{""primitive"":""bool""}}}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::cmp::PartialEq	trait_impl	PartialEq	src/int/api/precision.rs	23	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""ne""]}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::fmt::Debug	method	fmt	src/int/api/precision.rs	51	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""formatter"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""resolved_path"":{""args"":{""angle_bracketed"":{""args"":[{""lifetime"":""'_""}],""constraints"":[]}},""path"":""core::fmt::Formatter""}}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""core::fmt::Result""}}}}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::fmt::Debug	trait_impl	Debug	src/int/api/precision.rs	50	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::hash::Hash	method	hash	src/int/api/precision.rs	23	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[{""kind"":{""type"":{""bounds"":[{""trait_bound"":{""generic_params"":[],""modifier"":""none"",""trait"":{""args"":null,""path"":""core::hash::Hasher""}}}],""default"":null,""is_synthetic"":false}},""name"":""__H""}],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""state"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""generic"":""__H""}}}]],""is_c_variadic"":false,""output"":null}}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::hash::Hash	trait_impl	Hash	src/int/api/precision.rs	23	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""hash_slice""]}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::marker::Copy	trait_impl	Copy	src/int/api/precision.rs	23	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	trait	core::marker::StructuralPartialEq	trait_impl	StructuralPartialEq	src/int/api/precision.rs	23	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::BoundedPrecision	mp_anafis::BoundedPrecision	type		struct	BoundedPrecision	src/int/api/precision.rs	25	[]	"[{""repr"":{""align"":null,""int"":null,""kind"":""transparent"",""packed"":null}}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""shape"":{""has_private_fields"":true,""kind"":""tuple"",""public_fields"":[]}}"
mp_anafis::DebugVerbose	mp_anafis::DebugVerbose	type		field	0	src/int/api/types.rs	59	[]	[]	"{""borrowed_ref"":{""is_mutable"":false,""lifetime"":""'data"",""type"":{""generic"":""T""}}}"
mp_anafis::DebugVerbose	mp_anafis::DebugVerbose	type		struct	DebugVerbose	src/int/api/types.rs	59	[]	"[""non_exhaustive""]"	"{""generics"":{""params"":[{""kind"":{""lifetime"":{""outlives"":[]}},""name"":""'data""},{""kind"":{""type"":{""bounds"":[],""default"":null,""is_synthetic"":false}},""name"":""T""}],""where_predicates"":[]},""shape"":{""has_private_fields"":false,""kind"":""tuple"",""public_fields"":[{""name"":""0"",""type"":{""borrowed_ref"":{""is_mutable"":false,""lifetime"":""'data"",""type"":{""generic"":""T""}}}}]}}"
mp_anafis::DebugVerbose;mp_anafis::MpInt	mp_anafis::DebugVerbose<'_, mp_anafis::MpInt>	trait	core::fmt::Debug	method	fmt	src/int/api/string.rs	16	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""f"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""resolved_path"":{""args"":{""angle_bracketed"":{""args"":[{""lifetime"":""'_""}],""constraints"":[]}},""path"":""core::fmt::Formatter""}}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""core::fmt::Result""}}}}"
mp_anafis::DebugVerbose;mp_anafis::MpInt	mp_anafis::DebugVerbose<'_, mp_anafis::MpInt>	trait	core::fmt::Debug	trait_impl	Debug	src/int/api/string.rs	15	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::DebugVerbose;mp_anafis::MpUint	mp_anafis::DebugVerbose<'_, mp_anafis::MpUint>	trait	core::fmt::Debug	method	fmt	src/int/api/types.rs	62	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""f"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""resolved_path"":{""args"":{""angle_bracketed"":{""args"":[{""lifetime"":""'_""}],""constraints"":[]}},""path"":""core::fmt::Formatter""}}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""core::fmt::Result""}}}}"
mp_anafis::DebugVerbose;mp_anafis::MpUint	mp_anafis::DebugVerbose<'_, mp_anafis::MpUint>	trait	core::fmt::Debug	trait_impl	Debug	src/int/api/types.rs	61	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::clone::Clone	method	clone	src/error.rs	5	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""mp_anafis::MpError""}}}}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::clone::Clone	trait_impl	Clone	src/error.rs	5	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""clone_from""]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::cmp::Eq	trait_impl	Eq	src/error.rs	5	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""assert_fields_are_eq"",""assert_receiver_is_total_eq""]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::cmp::PartialEq	method	eq	src/error.rs	5	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""other"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""resolved_path"":{""args"":null,""path"":""mp_anafis::MpError""}}}}]],""is_c_variadic"":false,""output"":{""primitive"":""bool""}}}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::cmp::PartialEq	trait_impl	PartialEq	src/error.rs	5	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""ne""]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::error::Error	trait_impl	Error	src/error.rs	102	"[{""other"":""#[attr = CfgTrace([NameValue { name: \""feature\"", value: Some(\""std\""), span: src/error.rs:101:7: 101:22 (#0) }])]""}]"	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""cause"",""description"",""provide"",""source"",""type_id""]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::fmt::Debug	method	fmt	src/error.rs	5	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""f"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""resolved_path"":{""args"":{""angle_bracketed"":{""args"":[{""lifetime"":""'_""}],""constraints"":[]}},""path"":""core::fmt::Formatter""}}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""core::fmt::Result""}}}}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::fmt::Debug	trait_impl	Debug	src/error.rs	5	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::fmt::Display	method	fmt	src/error.rs	67	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""f"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""resolved_path"":{""args"":{""angle_bracketed"":{""args"":[{""lifetime"":""'_""}],""constraints"":[]}},""path"":""core::fmt::Formatter""}}}}]],""is_c_variadic"":false,""output"":{""resolved_path"":{""args"":null,""path"":""core::fmt::Result""}}}}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::fmt::Display	trait_impl	Display	src/error.rs	66	[]	[]	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::hash::Hash	method	hash	src/error.rs	5	[]	"[""automatically_derived"",{""other"":""#[attr = Inline(Hint)]""}]"	"{""generics"":{""params"":[{""kind"":{""type"":{""bounds"":[{""trait_bound"":{""generic_params"":[],""modifier"":""none"",""trait"":{""args"":null,""path"":""core::hash::Hasher""}}}],""default"":null,""is_synthetic"":false}},""name"":""__H""}],""where_predicates"":[]},""header"":{""abi"":""Rust"",""is_async"":false,""is_const"":false,""is_unsafe"":false},""sig"":{""inputs"":[[""self"",{""borrowed_ref"":{""is_mutable"":false,""lifetime"":null,""type"":{""generic"":""Self""}}}],[""state"",{""borrowed_ref"":{""is_mutable"":true,""lifetime"":null,""type"":{""generic"":""__H""}}}]],""is_c_variadic"":false,""output"":null}}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::hash::Hash	trait_impl	Hash	src/error.rs	5	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[""hash_slice""]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::marker::Copy	trait_impl	Copy	src/error.rs	5	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::MpError	mp_anafis::MpError	trait	core::marker::StructuralPartialEq	trait_impl	StructuralPartialEq	src/error.rs	5	[]	"[""automatically_derived""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""is_negative"":false,""is_unsafe"":false,""provided_trait_methods"":[]}"
mp_anafis::MpError	mp_anafis::MpError	type		enum	MpError	src/error.rs	7	[]	"[""non_exhaustive""]"	"{""generics"":{""params"":[],""where_predicates"":[]},""has_stripped_variants"":false}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	AllocationRequired	src/error.rs	33	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	DivisionByZero	src/error.rs	13	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	EmptyInput	src/error.rs	47	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	EmptySlice	src/error.rs	63	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	EvenModulusUnsupported	src/error.rs	17	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	FactorizationRequired	src/error.rs	39	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	IntegerConversionLoss	src/error.rs	61	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	InvalidDigit	src/error.rs	37	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	InvalidInput	src/error.rs	59	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	InvalidModulus	src/error.rs	53	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	InvalidRadix	src/error.rs	35	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	ModulusZero	src/error.rs	19	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NegativeInput	src/error.rs	51	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NegativeRoot	src/error.rs	15	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NoInverse	src/error.rs	21	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NoPrimitiveRoot	src/error.rs	23	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NonCanonical	src/error.rs	41	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NonCyclicGroup	src/error.rs	55	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NonPositiveInput	src/error.rs	49	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NotCoprime	src/error.rs	25	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	NotInGeneratedSubgroup	src/error.rs	57	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	Overflow	src/error.rs	9	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	PrecisionExceeded	src/error.rs	45	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	PrecisionMismatch	src/error.rs	43	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	PrecisionRequired	src/error.rs	29	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	ShiftTooLarge	src/error.rs	31	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	Underflow	src/error.rs	11	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpError	mp_anafis::MpError	type		variant	WidthRequired	src/error.rs	27	[]	[]	"{""discriminant"":null,""shape"":""plain""}"
mp_anafis::MpInt	&mp_anafis::MpInt	trait	core::ops::arith::Add<&mp_anafis::MpInt>	assoc_type	Output	src/int/api/ops/add.rs	200	[]	[]	"{""bounds"":[],""default_unstable"":null,""generics"":{""params"":[],""where_predicates"":[]},""type"":{""resolved_path"":{""args"":null,""path"":""mp_anafis::MpInt""}}}"
